forecast_id,store_id,store_name,neighborhood,store_type,date,day_of_week,hour,forecast_orders,forecast_drinks,forecast_food_items,actual_orders,actual_drinks,actual_food_items,forecast_error_pct,weather_condition,temperature_f,local_event_flag,event_type,season,demand_level
FC0001424,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-21,Monday,10,139,96,43,128,99,29,-7.91,Sunny,72,No,None,Fall,Very High
FC0001425,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-21,Monday,11,68,48,20,73,53,20,7.35,Sunny,72,No,None,Fall,High
FC0001426,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-21,Monday,13,170,130,40,155,119,36,-8.82,Sunny,72,No,None,Fall,Very High
FC0001427,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-21,Monday,16,96,65,31,95,73,22,-1.04,Sunny,72,No,None,Fall,High
FC0001428,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-21,Monday,18,68,47,21,64,47,17,-5.88,Sunny,72,No,None,Fall,High
FC0001429,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-21,Monday,19,51,39,12,54,40,14,5.88,Sunny,72,No,None,Fall,Moderate
FC0001430,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-21,Monday,21,22,15,7,25,19,6,13.64,Sunny,72,No,None,Fall,Low
FC0001431,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-28,Monday,7,76,55,21,78,55,23,2.63,Partly Cloudy,70,No,None,Fall,High
FC0001432,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-28,Monday,8,109,74,35,104,76,28,-4.59,Partly Cloudy,70,No,None,Fall,Very High
FC0001433,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-28,Monday,9,125,87,38,132,87,45,5.6,Partly Cloudy,70,No,None,Fall,Very High
FC0001434,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-28,Monday,11,85,58,27,78,54,24,-8.24,Partly Cloudy,70,No,None,Fall,High
FC0001435,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-28,Monday,12,132,102,30,139,92,47,5.3,Partly Cloudy,70,No,None,Fall,Very High
FC0001436,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-28,Monday,15,137,93,44,134,105,29,-2.19,Partly Cloudy,70,No,None,Fall,Very High
FC0001437,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-28,Monday,17,101,73,28,99,77,22,-1.98,Partly Cloudy,70,No,None,Fall,High
FC0001438,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-28,Monday,18,82,63,19,77,59,18,-6.1,Partly Cloudy,70,No,None,Fall,High
FC0001439,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-28,Monday,20,28,19,9,30,22,8,7.14,Partly Cloudy,70,No,None,Fall,Moderate
FC0001440,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-10-28,Monday,21,21,15,6,20,15,5,-4.76,Partly Cloudy,70,No,None,Fall,Low
FC0001441,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-04,Monday,6,20,15,5,19,13,6,-5.0,Marine Layer,63,No,None,Fall,Low
FC0001442,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-04,Monday,7,89,68,21,85,62,23,-4.49,Marine Layer,63,No,None,Fall,High
FC0001443,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-04,Monday,8,147,109,38,152,108,44,3.4,Marine Layer,63,No,None,Fall,Very High
FC0001444,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-04,Monday,11,102,72,30,101,67,34,-0.98,Marine Layer,63,No,None,Fall,Very High
FC0001445,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-04,Monday,12,158,113,45,152,109,43,-3.8,Marine Layer,63,No,None,Fall,Very High
FC0001446,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-04,Monday,13,138,96,42,115,89,26,-16.67,Marine Layer,63,No,None,Fall,Very High
FC0001447,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-04,Monday,18,69,46,23,70,49,21,1.45,Marine Layer,63,No,None,Fall,High
FC0001448,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-04,Monday,19,36,26,10,33,23,10,-8.33,Marine Layer,63,No,None,Fall,Moderate
FC0001449,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-04,Monday,20,33,25,8,38,27,11,15.15,Marine Layer,63,No,None,Fall,Moderate
FC0001450,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-04,Monday,21,12,8,4,12,7,5,0.0,Marine Layer,63,No,None,Fall,Low
FC0001451,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-11,Monday,7,70,49,21,61,46,15,-12.86,Partly Cloudy,63,No,None,Fall,High
FC0001452,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-11,Monday,10,126,94,32,123,82,41,-2.38,Partly Cloudy,63,No,None,Fall,Very High
FC0001453,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-11,Monday,11,82,57,25,67,52,15,-18.29,Partly Cloudy,63,No,None,Fall,High
FC0001454,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-11,Monday,12,83,64,19,87,65,22,4.82,Partly Cloudy,63,No,None,Fall,High
FC0001455,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-11,Monday,13,190,144,46,165,127,38,-13.16,Partly Cloudy,63,No,None,Fall,Very High
FC0001456,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-11,Monday,14,165,115,50,169,116,53,2.42,Partly Cloudy,63,No,None,Fall,Very High
FC0001457,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-11,Monday,18,69,48,21,70,52,18,1.45,Partly Cloudy,63,No,None,Fall,High
FC0001458,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-11,Monday,19,56,43,13,52,40,12,-7.14,Partly Cloudy,63,No,None,Fall,Moderate
FC0001459,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-11,Monday,20,33,24,9,32,22,10,-3.03,Partly Cloudy,63,No,None,Fall,Moderate
FC0001460,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-11,Monday,21,17,12,5,15,10,5,-11.76,Partly Cloudy,63,No,None,Fall,Low
FC0001461,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-18,Monday,6,25,19,6,26,18,8,4.0,Partly Cloudy,63,No,None,Fall,Low
FC0001462,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-18,Monday,8,133,91,42,143,112,31,7.52,Partly Cloudy,63,No,None,Fall,Very High
FC0001463,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-18,Monday,10,122,84,38,131,92,39,7.38,Partly Cloudy,63,No,None,Fall,Very High
FC0001464,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-18,Monday,12,162,112,50,170,132,38,4.94,Partly Cloudy,63,No,None,Fall,Very High
FC0001465,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-18,Monday,15,167,129,38,195,133,62,16.77,Partly Cloudy,63,No,None,Fall,Very High
FC0001466,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-18,Monday,16,108,77,31,122,87,35,12.96,Partly Cloudy,63,No,None,Fall,Very High
FC0001467,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-18,Monday,17,122,87,35,112,78,34,-8.2,Partly Cloudy,63,No,None,Fall,Very High
FC0001468,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-18,Monday,18,57,41,16,52,40,12,-8.77,Partly Cloudy,63,No,None,Fall,Moderate
FC0001469,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-18,Monday,20,37,27,10,40,30,10,8.11,Partly Cloudy,63,No,None,Fall,Moderate
FC0001470,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-18,Monday,21,15,11,4,14,10,4,-6.67,Partly Cloudy,63,No,None,Fall,Low
FC0001471,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-25,Monday,7,77,52,25,70,47,23,-9.09,Sunny,63,No,None,Fall,High
FC0001472,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-25,Monday,9,132,102,30,142,105,37,7.58,Sunny,63,No,None,Fall,Very High
FC0001473,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-25,Monday,12,117,83,34,117,77,40,0.0,Sunny,63,No,None,Fall,Very High
FC0001474,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-25,Monday,13,129,92,37,142,113,29,10.08,Sunny,63,No,None,Fall,Very High
FC0001475,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-25,Monday,14,181,131,50,154,123,31,-14.92,Sunny,63,No,None,Fall,Very High
FC0001476,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-25,Monday,17,129,92,37,147,110,37,13.95,Sunny,63,No,None,Fall,Very High
FC0001477,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-25,Monday,18,63,47,16,61,41,20,-3.17,Sunny,63,No,None,Fall,High
FC0001478,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-25,Monday,19,56,42,14,55,37,18,-1.79,Sunny,63,No,None,Fall,Moderate
FC0001479,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-25,Monday,20,36,26,10,33,24,9,-8.33,Sunny,63,No,None,Fall,Moderate
FC0001480,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-11-25,Monday,21,22,15,7,23,16,7,4.55,Sunny,63,No,None,Fall,Low
FC0001481,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-02,Monday,6,32,22,10,29,23,6,-9.38,Overcast,59,No,None,Winter,Low
FC0001482,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-02,Monday,9,90,64,26,93,72,21,3.33,Overcast,59,No,None,Winter,High
FC0001483,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-02,Monday,12,142,97,45,148,109,39,4.23,Overcast,59,No,None,Winter,Very High
FC0001484,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-02,Monday,13,101,69,32,90,71,19,-10.89,Overcast,59,No,None,Winter,High
FC0001485,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-02,Monday,15,148,112,36,144,108,36,-2.7,Overcast,59,No,None,Winter,Very High
FC0001486,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-02,Monday,16,140,100,40,139,100,39,-0.71,Overcast,59,No,None,Winter,Very High
FC0001487,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-02,Monday,18,73,50,23,82,59,23,12.33,Overcast,59,No,None,Winter,High
FC0001488,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-02,Monday,19,42,32,10,42,29,13,0.0,Overcast,59,No,None,Winter,Moderate
FC0001489,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-02,Monday,20,40,30,10,36,27,9,-10.0,Overcast,59,No,None,Winter,Moderate
FC0001490,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-02,Monday,21,19,14,5,18,12,6,-5.26,Overcast,59,No,None,Winter,Low
FC0001491,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-09,Monday,6,30,20,10,29,22,7,-3.33,Marine Layer,61,No,None,Winter,Low
FC0001492,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-09,Monday,8,163,126,37,171,120,51,4.91,Marine Layer,61,No,None,Winter,Very High
FC0001493,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-09,Monday,10,113,78,35,106,83,23,-6.19,Marine Layer,61,No,None,Winter,Very High
FC0001494,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-09,Monday,12,162,123,39,145,109,36,-10.49,Marine Layer,61,No,None,Winter,Very High
FC0001495,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-09,Monday,13,205,143,62,159,106,53,-22.44,Marine Layer,61,No,None,Winter,Very High
FC0001496,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-09,Monday,15,105,79,26,101,69,32,-3.81,Marine Layer,61,No,None,Winter,Very High
FC0001497,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-09,Monday,16,174,122,52,166,111,55,-4.6,Marine Layer,61,No,None,Winter,Very High
FC0001498,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-09,Monday,17,81,62,19,84,60,24,3.7,Marine Layer,61,No,None,Winter,High
FC0001499,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-09,Monday,18,87,67,20,77,61,16,-11.49,Marine Layer,61,No,None,Winter,High
FC0001500,SD003,Starbucks - UCSD Campus,La Jolla,university,2024-12-09,Monday,21,20,14,6,14,10,4,-30.0,Marine Layer,61,No,None,Winter,Low
FC0001501,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-01,Monday,6,39,27,12,41,32,9,5.13,Sunny,57,No,None,Winter,Moderate
FC0001502,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-01,Monday,7,105,72,33,107,77,30,1.9,Sunny,57,No,None,Winter,Very High
FC0001503,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-01,Monday,8,155,112,43,152,103,49,-1.94,Sunny,57,No,None,Winter,Very High
FC0001504,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-01,Monday,9,111,83,28,120,90,30,8.11,Sunny,57,No,None,Winter,Very High
FC0001505,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-01,Monday,10,79,56,23,77,55,22,-2.53,Sunny,57,No,None,Winter,High
FC0001506,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-01,Monday,11,119,91,28,123,81,42,3.36,Sunny,57,No,None,Winter,Very High
FC0001507,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-01,Monday,12,143,98,45,138,102,36,-3.5,Sunny,57,No,None,Winter,Very High
FC0001508,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-01,Monday,14,86,66,20,98,65,33,13.95,Sunny,57,No,None,Winter,High
FC0001509,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-01,Monday,16,135,97,38,150,116,34,11.11,Sunny,57,No,None,Winter,Very High
FC0001510,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-01,Monday,19,58,40,18,59,40,19,1.72,Sunny,57,No,None,Winter,Moderate
FC0001511,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-08,Monday,6,46,32,14,50,37,13,8.7,Overcast,60,Yes,Del Mar Fair,Winter,Moderate
FC0001512,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-08,Monday,7,84,58,26,83,61,22,-1.19,Overcast,60,Yes,Del Mar Fair,Winter,High
FC0001513,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-08,Monday,9,213,148,65,196,138,58,-7.98,Overcast,60,Yes,Del Mar Fair,Winter,Very High
FC0001514,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-08,Monday,10,91,66,25,108,79,29,18.68,Overcast,60,Yes,Del Mar Fair,Winter,Very High
FC0001515,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-08,Monday,11,123,92,31,143,95,48,16.26,Overcast,60,Yes,Del Mar Fair,Winter,Very High
FC0001516,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-08,Monday,12,106,82,24,117,87,30,10.38,Overcast,60,Yes,Del Mar Fair,Winter,Very High
FC0001517,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-08,Monday,13,196,149,47,198,151,47,1.02,Overcast,60,Yes,Del Mar Fair,Winter,Very High
FC0001518,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-08,Monday,17,104,73,31,114,76,38,9.62,Overcast,60,Yes,Del Mar Fair,Winter,Very High
FC0001519,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-08,Monday,20,45,34,11,49,36,13,8.89,Overcast,60,Yes,Del Mar Fair,Winter,Moderate
FC0001520,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-08,Monday,21,22,16,6,21,15,6,-4.55,Overcast,60,Yes,Del Mar Fair,Winter,Low
FC0001521,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-15,Monday,6,50,37,13,50,37,13,0.0,Light Rain,58,Yes,Del Mar Fair,Winter,Moderate
FC0001522,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-15,Monday,7,161,123,38,153,113,40,-4.97,Light Rain,58,Yes,Del Mar Fair,Winter,Very High
FC0001523,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-15,Monday,8,213,163,50,221,146,75,3.76,Light Rain,58,Yes,Del Mar Fair,Winter,Very High
FC0001524,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-15,Monday,11,113,79,34,122,83,39,7.96,Light Rain,58,Yes,Del Mar Fair,Winter,Very High
FC0001525,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-15,Monday,12,145,99,46,148,116,32,2.07,Light Rain,58,Yes,Del Mar Fair,Winter,Very High
FC0001526,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-15,Monday,13,91,67,24,85,64,21,-6.59,Light Rain,58,Yes,Del Mar Fair,Winter,High
FC0001527,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-15,Monday,14,141,106,35,125,87,38,-11.35,Light Rain,58,Yes,Del Mar Fair,Winter,Very High
FC0001528,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-15,Monday,16,166,127,39,174,122,52,4.82,Light Rain,58,Yes,Del Mar Fair,Winter,Very High
FC0001529,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-15,Monday,17,79,59,20,74,54,20,-6.33,Light Rain,58,Yes,Del Mar Fair,Winter,High
FC0001530,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-15,Monday,21,31,22,9,32,21,11,3.23,Light Rain,58,Yes,Del Mar Fair,Winter,Moderate
FC0001531,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-22,Monday,6,20,14,6,17,11,6,-15.0,Marine Layer,60,No,None,Winter,Low
FC0001532,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-22,Monday,7,105,77,28,117,87,30,11.43,Marine Layer,60,No,None,Winter,Very High
FC0001533,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-22,Monday,8,125,87,38,108,76,32,-13.6,Marine Layer,60,No,None,Winter,Very High
FC0001534,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-22,Monday,9,108,81,27,110,82,28,1.85,Marine Layer,60,No,None,Winter,Very High
FC0001535,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-22,Monday,11,118,90,28,109,75,34,-7.63,Marine Layer,60,No,None,Winter,Very High
FC0001536,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-22,Monday,15,69,48,21,66,49,17,-4.35,Marine Layer,60,No,None,Winter,High
FC0001537,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-22,Monday,16,78,59,19,72,47,25,-7.69,Marine Layer,60,No,None,Winter,High
FC0001538,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-22,Monday,17,68,50,18,63,42,21,-7.35,Marine Layer,60,No,None,Winter,High
FC0001539,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-22,Monday,18,84,57,27,79,52,27,-5.95,Marine Layer,60,No,None,Winter,High
FC0001540,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-22,Monday,20,33,23,10,33,24,9,0.0,Marine Layer,60,No,None,Winter,Moderate
FC0001541,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-29,Monday,6,24,17,7,21,13,8,-12.5,Marine Layer,62,No,None,Winter,Low
FC0001542,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-29,Monday,7,102,76,26,91,69,22,-10.78,Marine Layer,62,No,None,Winter,High
FC0001543,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-29,Monday,8,207,147,60,196,148,48,-5.31,Marine Layer,62,No,None,Winter,Very High
FC0001544,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-29,Monday,9,147,109,38,128,88,40,-12.93,Marine Layer,62,No,None,Winter,Very High
FC0001545,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-29,Monday,10,98,75,23,89,65,24,-9.18,Marine Layer,62,No,None,Winter,High
FC0001546,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-29,Monday,12,99,68,31,103,80,23,4.04,Marine Layer,62,No,None,Winter,Very High
FC0001547,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-29,Monday,13,133,96,37,135,97,38,1.5,Marine Layer,62,No,None,Winter,Very High
FC0001548,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-29,Monday,15,58,40,18,53,37,16,-8.62,Marine Layer,62,No,None,Winter,Moderate
FC0001549,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-29,Monday,18,90,64,26,96,74,22,6.67,Marine Layer,62,No,None,Winter,High
FC0001550,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-01-29,Monday,19,36,25,11,37,28,9,2.78,Marine Layer,62,No,None,Winter,Moderate
FC0001551,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-05,Monday,6,28,19,9,27,18,9,-3.57,Sunny,67,Yes,Del Mar Fair,Winter,Low
FC0001552,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-05,Monday,7,152,113,39,163,128,35,7.24,Sunny,67,Yes,Del Mar Fair,Winter,Very High
FC0001553,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-05,Monday,8,195,147,48,194,132,62,-0.51,Sunny,67,Yes,Del Mar Fair,Winter,Very High
FC0001554,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-05,Monday,10,149,114,35,132,90,42,-11.41,Sunny,67,Yes,Del Mar Fair,Winter,Very High
FC0001555,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-05,Monday,13,187,128,59,197,152,45,5.35,Sunny,67,Yes,Del Mar Fair,Winter,Very High
FC0001556,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-05,Monday,15,124,90,34,131,104,27,5.65,Sunny,67,Yes,Del Mar Fair,Winter,Very High
FC0001557,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-05,Monday,16,80,58,22,73,53,20,-8.75,Sunny,67,Yes,Del Mar Fair,Winter,High
FC0001558,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-05,Monday,17,76,57,19,74,53,21,-2.63,Sunny,67,Yes,Del Mar Fair,Winter,High
FC0001559,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-05,Monday,19,66,48,18,63,42,21,-4.55,Sunny,67,Yes,Del Mar Fair,Winter,High
FC0001560,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-05,Monday,20,48,37,11,52,34,18,8.33,Sunny,67,Yes,Del Mar Fair,Winter,Moderate
FC0001561,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-12,Monday,8,217,163,54,228,154,74,5.07,Overcast,64,Yes,SDSU Graduation,Winter,Very High
FC0001562,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-12,Monday,9,195,133,62,218,172,46,11.79,Overcast,64,Yes,SDSU Graduation,Winter,Very High
FC0001563,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-12,Monday,10,100,74,26,101,76,25,1.0,Overcast,64,Yes,SDSU Graduation,Winter,Very High
FC0001564,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-12,Monday,11,120,86,34,117,79,38,-2.5,Overcast,64,Yes,SDSU Graduation,Winter,Very High
FC0001565,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-12,Monday,16,105,79,26,94,63,31,-10.48,Overcast,64,Yes,SDSU Graduation,Winter,High
FC0001566,SD004,Starbucks - Mission Valley Mall,Mission Valley,mall,2024-02-12,Monday,17,93,71,22,79,60,19,-15.05,Overcast,64,Yes,SDSU Graduation,Winter,High
