inventory_id,store_id,store_name,neighborhood,date,ingredient,ingredient_category,opening_stock_units,received_units,used_units,closing_stock_units,reorder_point,spoilage_units,forecasted_usage_units,usage_variance_pct,stock_status,inventory_flag,supplier_delay_flag
INV0002458,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Whipped Cream,Dairy,536,0,222,314,227,0,308,-27.92,Healthy,neutral,No
INV0002459,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Spinach,Food Ingredients,55,34,33,56,27,0,26,26.92,Healthy,neutral,No
INV0002460,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Eggs,Food Ingredients,100,75,47,128,40,0,49,-4.08,Overstocked,promote,No
INV0002461,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Mocha Sauce,Syrups & Sauces,75,0,38,37,30,0,45,-15.56,Healthy,neutral,No
INV0002462,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Napkins,Supplies,243,0,149,94,109,0,131,13.74,Low,neutral,No
INV0002463,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Vanilla Syrup,Syrups & Sauces,250,99,117,232,79,0,103,13.59,Healthy,neutral,No
INV0002464,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Chai Concentrate,Coffee & Tea,243,120,107,256,96,0,127,-15.75,Healthy,neutral,No
INV0002465,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Turkey Slices,Food Ingredients,122,66,52,136,35,0,44,18.18,Overstocked,neutral,No
INV0002466,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Dragonfruit Powder,Specialty,130,0,72,58,45,0,58,24.14,Healthy,neutral,No
INV0002467,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,2% Milk,Dairy,620,0,249,371,186,0,248,0.4,Healthy,neutral,No
INV0002468,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Whole Milk,Dairy,406,214,110,510,114,0,159,-30.82,Overstocked,promote,No
INV0002469,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Pumpkin Spice Syrup,Syrups & Sauces,265,0,98,167,72,0,68,44.12,Healthy,neutral,No
INV0002470,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Strawberry Acai Base,Specialty,117,39,34,122,31,0,39,-12.82,Overstocked,promote,No
INV0002471,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Ice,Other,156,67,81,142,53,0,67,20.9,Healthy,neutral,No
INV0002472,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Frappuccino Base,Specialty,159,0,56,103,44,0,61,-8.2,Healthy,neutral,No
INV0002473,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Croissant Dough,Bakery Ingredients,106,78,48,136,41,0,49,-2.04,Overstocked,promote,No
INV0002474,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Caramel Sauce,Syrups & Sauces,61,0,27,34,22,0,28,-3.57,Healthy,neutral,No
INV0002475,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-05,Oat Milk,Dairy Alternative,257,0,101,156,84,0,138,-26.81,Healthy,neutral,No
INV0002476,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Eggs,Food Ingredients,42,31,26,47,16,0,20,30.0,Healthy,neutral,No
INV0002477,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Strawberry Acai Base,Specialty,207,106,72,241,56,0,66,9.09,Overstocked,neutral,No
INV0002478,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Espresso Beans,Coffee & Tea,388,0,193,195,168,0,189,2.12,Healthy,neutral,No
INV0002479,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Frappuccino Base,Specialty,54,34,32,56,27,0,36,-11.11,Healthy,neutral,No
INV0002480,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Napkins,Supplies,407,0,201,206,179,0,239,-15.9,Healthy,neutral,No
INV0002481,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Chai Concentrate,Coffee & Tea,425,345,205,565,184,0,254,-19.29,Overstocked,promote,No
INV0002482,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Whole Milk,Dairy,481,0,145,336,144,0,182,-20.33,Healthy,save,Yes
INV0002483,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Dragonfruit Powder,Specialty,148,58,60,146,46,0,59,1.69,Overstocked,promote,No
INV0002484,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Matcha Powder,Coffee & Tea,614,0,237,377,217,0,285,-16.84,Healthy,neutral,No
INV0002485,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Hazelnut Syrup,Syrups & Sauces,105,52,50,107,41,0,54,-7.41,Healthy,neutral,No
INV0002486,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Straws,Supplies,962,0,469,493,393,0,429,9.32,Healthy,neutral,No
INV0002487,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Spinach,Food Ingredients,57,0,37,20,28,0,37,0.0,Low,neutral,No
INV0002488,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Cold Brew Concentrate,Coffee & Tea,789,396,207,978,211,0,279,-25.81,Overstocked,promote,No
INV0002489,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Bacon,Food Ingredients,28,16,10,34,8,0,10,0.0,Overstocked,promote,No
INV0002490,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Paper Cups,Supplies,933,325,340,918,260,0,354,-3.95,Overstocked,promote,No
INV0002491,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Croissant Dough,Bakery Ingredients,106,0,41,65,32,0,39,5.13,Healthy,neutral,No
INV0002492,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,2% Milk,Dairy,667,0,326,341,272,0,297,9.76,Healthy,neutral,No
INV0002493,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Ice,Other,57,0,21,36,16,0,19,10.53,Healthy,neutral,No
INV0002494,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Oat Milk,Dairy Alternative,257,143,133,267,114,0,150,-11.33,Healthy,neutral,No
INV0002495,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Turkey Slices,Food Ingredients,98,0,34,64,26,0,30,13.33,Healthy,neutral,No
INV0002496,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Whipped Cream,Dairy,539,206,222,523,164,0,202,9.9,Overstocked,neutral,No
INV0002497,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Vanilla Syrup,Syrups & Sauces,39,20,17,42,16,0,18,-5.56,Healthy,neutral,No
INV0002498,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Pumpkin Spice Syrup,Syrups & Sauces,203,118,79,242,63,0,72,9.72,Overstocked,neutral,No
INV0002499,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Almond Milk,Dairy Alternative,170,66,67,169,52,0,68,-1.47,Overstocked,promote,No
INV0002500,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-21,Caramel Sauce,Syrups & Sauces,148,117,80,185,62,0,79,1.27,Healthy,neutral,No
INV0002501,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Caramel Sauce,Syrups & Sauces,176,0,94,82,75,0,98,-4.08,Healthy,neutral,No
INV0002502,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Straws,Supplies,1245,0,537,708,342,0,452,18.81,Healthy,neutral,No
INV0002503,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Sandwich Bread,Food Ingredients,72,0,33,39,26,0,33,0.0,Healthy,neutral,No
INV0002504,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Spinach,Food Ingredients,103,0,36,67,28,0,39,-7.69,Healthy,neutral,No
INV0002505,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Whipped Cream,Dairy,731,0,364,367,300,0,365,-0.27,Healthy,neutral,No
INV0002506,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Dragonfruit Powder,Specialty,107,41,39,109,32,0,44,-11.36,Overstocked,promote,No
INV0002507,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Strawberry Acai Base,Specialty,30,27,22,35,14,0,17,29.41,Healthy,neutral,No
INV0002508,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Matcha Powder,Coffee & Tea,380,141,142,379,112,0,124,14.52,Overstocked,neutral,No
INV0002509,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Ice,Other,75,32,32,75,25,0,25,28.0,Healthy,neutral,No
INV0002510,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Oat Milk,Dairy Alternative,95,0,54,41,42,0,48,12.5,Low,neutral,No
INV0002511,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Napkins,Supplies,831,0,324,507,228,0,272,19.12,Healthy,neutral,No
INV0002512,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Espresso Beans,Coffee & Tea,568,0,242,326,204,0,284,-14.79,Healthy,neutral,No
INV0002513,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Paper Cups,Supplies,872,395,389,878,316,0,417,-6.71,Healthy,save,Yes
INV0002514,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Turkey Slices,Food Ingredients,119,0,53,66,36,0,50,6.0,Healthy,neutral,No
INV0002515,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Frappuccino Base,Specialty,30,0,11,19,12,0,16,-31.25,Healthy,neutral,No
INV0002516,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Blueberry Mix,Bakery Ingredients,97,54,45,106,28,0,35,28.57,Overstocked,neutral,No
INV0002517,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Bacon,Food Ingredients,81,0,36,45,27,0,31,16.13,Healthy,neutral,No
INV0002518,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Pumpkin Spice Syrup,Syrups & Sauces,51,0,34,17,25,0,32,6.25,Low,neutral,No
INV0002519,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Hazelnut Syrup,Syrups & Sauces,95,0,44,51,37,0,41,7.32,Healthy,neutral,No
INV0002520,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Almond Milk,Dairy Alternative,117,0,59,58,39,0,48,22.92,Healthy,neutral,No
INV0002521,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Chai Concentrate,Coffee & Tea,358,0,223,135,154,0,218,2.29,Low,neutral,No
INV0002522,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Whole Milk,Dairy,511,288,210,589,153,0,185,13.51,Overstocked,neutral,No
INV0002523,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Eggs,Food Ingredients,27,21,14,34,11,0,13,7.69,Overstocked,neutral,No
INV0002524,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,2% Milk,Dairy,695,363,229,829,193,0,251,-8.76,Overstocked,promote,No
INV0002525,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-03-29,Cold Brew Concentrate,Coffee & Tea,626,0,221,405,170,0,233,-5.15,Healthy,neutral,No
INV0002526,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Mocha Sauce,Syrups & Sauces,34,0,20,14,16,0,22,-9.09,Low,neutral,No
INV0002527,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Straws,Supplies,1037,0,382,655,305,0,393,-2.8,Healthy,neutral,No
INV0002528,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Spinach,Food Ingredients,19,0,9,10,8,0,11,-18.18,Healthy,neutral,No
INV0002529,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Frappuccino Base,Specialty,198,0,91,107,64,0,90,1.11,Healthy,neutral,No
INV0002530,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Pumpkin Spice Syrup,Syrups & Sauces,249,85,93,241,68,0,88,5.68,Overstocked,neutral,No
INV0002531,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Oat Milk,Dairy Alternative,318,0,105,213,90,0,105,0.0,Healthy,neutral,No
INV0002532,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Chai Concentrate,Coffee & Tea,229,132,133,228,105,0,131,1.53,Healthy,neutral,No
INV0002533,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Caramel Sauce,Syrups & Sauces,253,0,90,163,70,0,93,-3.23,Healthy,neutral,No
INV0002534,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Napkins,Supplies,305,195,193,307,156,0,225,-14.22,Healthy,neutral,No
INV0002535,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Eggs,Food Ingredients,23,13,13,23,10,0,13,0.0,Healthy,neutral,No
INV0002536,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Dragonfruit Powder,Specialty,88,37,35,90,29,0,35,0.0,Overstocked,promote,No
INV0002537,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Bacon,Food Ingredients,108,0,47,61,35,0,44,6.82,Healthy,neutral,No
INV0002538,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Matcha Powder,Coffee & Tea,469,0,254,215,180,0,202,25.74,Healthy,neutral,No
INV0002539,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Blueberry Mix,Bakery Ingredients,85,0,52,33,41,0,55,-5.45,Low,neutral,No
INV0002540,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Almond Milk,Dairy Alternative,152,106,69,189,56,0,73,-5.48,Overstocked,promote,No
INV0002541,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Espresso Beans,Coffee & Tea,450,0,170,280,154,0,199,-14.57,Healthy,neutral,No
INV0002542,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Sandwich Bread,Food Ingredients,49,0,16,33,14,0,16,0.0,Healthy,neutral,No
INV0002543,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Cold Brew Concentrate,Coffee & Tea,265,0,78,187,80,0,104,-25.0,Healthy,neutral,No
INV0002544,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Croissant Dough,Bakery Ingredients,80,0,46,34,37,0,45,2.22,Low,neutral,No
INV0002545,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Hazelnut Syrup,Syrups & Sauces,58,33,38,53,26,0,30,26.67,Healthy,neutral,No
INV0002546,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Vanilla Syrup,Syrups & Sauces,100,0,39,61,30,0,42,-7.14,Healthy,neutral,No
INV0002547,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Whole Milk,Dairy,1002,336,383,955,268,0,399,-4.01,Overstocked,promote,No
INV0002548,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Turkey Slices,Food Ingredients,99,51,37,113,27,0,28,32.14,Overstocked,neutral,No
INV0002549,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,Paper Cups,Supplies,795,618,343,1070,329,0,418,-17.94,Overstocked,promote,No
INV0002550,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-07,2% Milk,Dairy,307,104,93,318,83,0,107,-13.08,Overstocked,promote,No
INV0002551,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Paper Cups,Supplies,320,222,157,385,118,0,164,-4.27,Overstocked,promote,No
INV0002552,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Hazelnut Syrup,Syrups & Sauces,107,0,39,68,32,0,38,2.63,Healthy,neutral,No
INV0002553,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Straws,Supplies,620,213,240,593,170,0,242,-0.83,Overstocked,promote,No
INV0002554,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Strawberry Acai Base,Specialty,30,0,16,14,13,0,15,6.67,Healthy,neutral,No
INV0002555,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Pumpkin Spice Syrup,Syrups & Sauces,57,0,27,30,19,0,24,12.5,Healthy,neutral,No
INV0002556,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,2% Milk,Dairy,471,0,242,229,194,0,205,18.05,Healthy,neutral,No
INV0002557,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Oat Milk,Dairy Alternative,89,52,59,82,41,0,53,11.32,Healthy,neutral,No
INV0002558,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Dragonfruit Powder,Specialty,106,0,43,63,30,0,39,10.26,Healthy,neutral,No
INV0002559,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Frappuccino Base,Specialty,27,0,8,19,8,0,8,0.0,Healthy,neutral,No
INV0002560,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Whipped Cream,Dairy,456,169,161,464,135,0,169,-4.73,Overstocked,promote,No
INV0002561,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Napkins,Supplies,1138,0,454,684,368,0,386,17.62,Healthy,neutral,No
INV0002562,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Almond Milk,Dairy Alternative,209,0,114,95,96,0,136,-16.18,Low,neutral,No
INV0002563,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Mocha Sauce,Syrups & Sauces,124,0,45,79,33,0,44,2.27,Healthy,neutral,No
INV0002564,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Espresso Beans,Coffee & Tea,685,345,239,791,184,0,208,14.9,Overstocked,neutral,No
INV0002565,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Bacon,Food Ingredients,20,0,9,9,8,2,11,-18.18,Healthy,neutral,No
INV0002566,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Chai Concentrate,Coffee & Tea,558,0,239,319,193,0,236,1.27,Healthy,neutral,No
INV0002567,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Cold Brew Concentrate,Coffee & Tea,408,0,240,168,160,0,209,14.83,Healthy,neutral,No
INV0002568,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Caramel Sauce,Syrups & Sauces,192,95,90,197,76,0,100,-10.0,Healthy,neutral,No
INV0002569,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Ice,Other,53,0,20,33,16,0,17,17.65,Healthy,neutral,No
INV0002570,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Eggs,Food Ingredients,72,43,26,89,23,0,33,-21.21,Overstocked,promote,No
INV0002571,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Croissant Dough,Bakery Ingredients,149,76,59,166,40,0,49,20.41,Overstocked,neutral,No
INV0002572,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Whole Milk,Dairy,545,0,233,311,179,1,186,25.27,Healthy,neutral,No
INV0002573,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Turkey Slices,Food Ingredients,96,70,51,115,37,0,45,13.33,Overstocked,neutral,No
INV0002574,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Sandwich Bread,Food Ingredients,39,0,17,22,16,0,18,-5.56,Healthy,neutral,No
INV0002575,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-15,Vanilla Syrup,Syrups & Sauces,209,0,80,129,64,0,86,-6.98,Healthy,neutral,No
INV0002576,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Espresso Beans,Coffee & Tea,479,307,211,575,164,0,202,4.46,Overstocked,promote,No
INV0002577,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Spinach,Food Ingredients,59,32,34,57,25,0,33,3.03,Healthy,neutral,No
INV0002578,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,2% Milk,Dairy,675,0,233,442,196,0,259,-10.04,Healthy,neutral,No
INV0002579,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Whipped Cream,Dairy,335,0,152,183,128,0,154,-1.3,Healthy,neutral,No
INV0002580,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Straws,Supplies,283,0,136,147,136,0,166,-18.07,Healthy,neutral,No
INV0002581,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Oat Milk,Dairy Alternative,113,0,60,53,36,0,47,27.66,Healthy,save,Yes
INV0002582,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Turkey Slices,Food Ingredients,60,57,24,93,30,0,45,-46.67,Overstocked,promote,No
INV0002583,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Strawberry Acai Base,Specialty,73,33,37,69,26,0,33,12.12,Healthy,neutral,No
INV0002584,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Chai Concentrate,Coffee & Tea,230,0,101,129,80,0,105,-3.81,Healthy,neutral,No
INV0002585,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Sandwich Bread,Food Ingredients,49,0,24,25,20,0,26,-7.69,Healthy,neutral,No
INV0002586,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Dragonfruit Powder,Specialty,36,0,26,10,19,0,25,4.0,Low,neutral,No
INV0002587,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Whole Milk,Dairy,175,0,96,79,82,0,105,-8.57,Low,save,Yes
INV0002588,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Pumpkin Spice Syrup,Syrups & Sauces,83,0,50,33,43,0,55,-9.09,Low,neutral,No
INV0002589,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Matcha Powder,Coffee & Tea,149,0,87,62,71,0,93,-6.45,Low,neutral,No
INV0002590,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Croissant Dough,Bakery Ingredients,144,54,55,143,43,0,57,-3.51,Overstocked,promote,No
INV0002591,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Eggs,Food Ingredients,57,30,26,61,24,0,28,-7.14,Healthy,neutral,No
INV0002592,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Frappuccino Base,Specialty,40,17,21,36,13,0,18,16.67,Healthy,neutral,No
INV0002593,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Bacon,Food Ingredients,83,46,54,75,36,0,37,45.95,Healthy,save,Yes
INV0002594,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Cold Brew Concentrate,Coffee & Tea,183,84,77,190,67,0,96,-19.79,Healthy,neutral,No
INV0002595,SD004,Starbucks - Mission Valley Mall,Mission Valley,2024-04-16,Blueberry Mix,Bakery Ingredients,55,0,28,27,21,0,28,0.0,Healthy,neutral,No
