shift_id,store_id,store_name,neighborhood,date,day_of_week,shift_start,shift_end,employee_id,employee_role,skill_level,scheduled_hours,availability_status,callout_flag,expected_orders_per_hour,required_staff,scheduled_staff,staffing_gap,staffing_status
SHF0000643,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-22,Monday,11:00,15:00,EMP00151,Barista,Intermediate,4,Available,No,43,2,1,-1,Understaffed
SHF0000644,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-22,Monday,06:00,10:00,EMP00359,Shift Supervisor,Intermediate,4,Available,No,37,2,2,0,Balanced
SHF0000645,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-22,Monday,15:00,19:00,EMP00407,Shift Supervisor,Intermediate,4,Available,No,27,2,2,0,Balanced
SHF0000646,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-22,Monday,09:00,13:00,EMP00330,Barista,Senior,4,Available,No,60,3,3,0,Balanced
SHF0000647,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-22,Monday,11:00,15:00,EMP00248,Barista,Entry,4,Available,No,57,2,2,0,Balanced
SHF0000648,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-22,Monday,10:00,14:00,EMP00323,Shift Supervisor,Intermediate,4,Available,No,35,2,2,0,Balanced
SHF0000649,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-22,Monday,15:00,19:00,EMP00490,Barista,Intermediate,4,Available,No,23,2,2,0,Balanced
SHF0000650,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-22,Monday,10:00,14:00,EMP00031,Lead Barista,Entry,4,Available,No,46,2,2,0,Balanced
SHF0000651,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-22,Monday,10:00,14:00,EMP00230,Barista,Entry,4,Available,No,55,2,2,0,Balanced
SHF0000652,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-22,Monday,13:00,17:00,EMP00284,Shift Supervisor,Entry,4,Available,No,49,2,2,0,Balanced
SHF0000653,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-22,Monday,05:00,09:00,EMP00239,Barista,Entry,4,Available,No,20,2,2,0,Balanced
SHF0000654,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-29,Monday,11:00,15:00,EMP00165,Barista,Intermediate,4,Available,No,62,3,3,0,Balanced
SHF0000655,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-29,Monday,13:00,17:00,EMP00401,Barista,Intermediate,4,Available,No,51,2,3,1,Overstaffed
SHF0000656,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-29,Monday,09:00,13:00,EMP00430,Barista,Entry,4,Available,No,73,3,2,-1,Understaffed
SHF0000657,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-29,Monday,07:00,11:00,EMP00385,Barista,Intermediate,4,Available,No,86,4,4,0,Balanced
SHF0000658,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-29,Monday,18:00,22:00,EMP00159,Barista,Intermediate,4,Available,No,32,2,3,1,Overstaffed
SHF0000659,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-29,Monday,10:00,14:00,EMP00078,Barista,Entry,4,Available,No,35,2,2,0,Balanced
SHF0000660,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-29,Monday,07:00,11:00,EMP00143,Barista,Intermediate,4,Available,No,60,3,1,-2,Understaffed
SHF0000661,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-29,Monday,13:00,17:00,EMP00493,Barista,Entry,4,Available,No,72,3,4,1,Overstaffed
SHF0000662,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-29,Monday,10:00,14:00,EMP00380,Shift Supervisor,Senior,4,Available,No,51,2,2,0,Balanced
SHF0000663,SD003,Starbucks - UCSD Campus,La Jolla,2024-01-29,Monday,09:00,13:00,EMP00057,Barista,Intermediate,4,Available,No,69,3,3,0,Balanced
SHF0000664,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-05,Monday,11:00,15:00,EMP00159,Barista,Senior,4,Available,No,56,2,2,0,Balanced
SHF0000665,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-05,Monday,17:00,21:00,EMP00148,Barista,Entry,4,Available,No,41,2,3,1,Overstaffed
SHF0000666,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-05,Monday,09:00,13:00,EMP00271,Barista,Senior,4,Available,No,86,4,6,2,Overstaffed
SHF0000667,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-05,Monday,13:00,17:00,EMP00159,Barista,Intermediate,4,Available,No,58,2,1,-1,Understaffed
SHF0000668,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-05,Monday,18:00,22:00,EMP00250,Barista,Intermediate,4,Available,No,32,2,2,0,Balanced
SHF0000669,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-05,Monday,11:00,15:00,EMP00415,Barista,Intermediate,4,Available,No,36,2,1,-1,Understaffed
SHF0000670,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-05,Monday,07:00,11:00,EMP00373,Barista,Senior,4,Available,No,78,3,2,-1,Understaffed
SHF0000671,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-05,Monday,10:00,14:00,EMP00454,Barista,Intermediate,4,Available,No,60,3,1,-2,Understaffed
SHF0000672,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-05,Monday,11:00,15:00,EMP00184,Barista,Senior,4,Available,No,47,2,2,0,Balanced
SHF0000673,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-05,Monday,18:00,22:00,EMP00042,Barista,Entry,4,Available,No,24,2,2,0,Balanced
SHF0000674,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-05,Monday,07:00,11:00,EMP00357,Shift Supervisor,Intermediate,4,Available,No,66,3,2,-1,Understaffed
SHF0000675,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-12,Monday,10:00,14:00,EMP00249,Lead Barista,Entry,4,Available,No,60,3,3,0,Balanced
SHF0000676,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-12,Monday,10:00,14:00,EMP00172,Barista,Intermediate,4,Called Out,Yes,64,3,3,0,Balanced
SHF0000677,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-12,Monday,18:00,22:00,EMP00019,Barista,Entry,4,Available,No,46,2,2,0,Balanced
SHF0000678,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-12,Monday,14:00,18:00,EMP00464,Barista,Entry,4,Available,No,48,2,1,-1,Understaffed
SHF0000679,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-12,Monday,05:00,09:00,EMP00018,Barista,Senior,4,Available,No,35,2,2,0,Balanced
SHF0000680,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-12,Monday,15:00,19:00,EMP00019,Barista,Senior,4,Available,No,34,2,2,0,Balanced
SHF0000681,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-12,Monday,05:00,09:00,EMP00001,Barista,Senior,4,Available,No,40,2,2,0,Balanced
SHF0000682,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-12,Monday,14:00,18:00,EMP00275,Barista,Intermediate,4,Available,No,32,2,2,0,Balanced
SHF0000683,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-12,Monday,18:00,22:00,EMP00260,Shift Supervisor,Intermediate,4,Available,No,43,2,2,0,Balanced
SHF0000684,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-19,Monday,10:00,14:00,EMP00319,Barista,Intermediate,4,Available,No,47,2,2,0,Balanced
SHF0000685,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-19,Monday,09:00,13:00,EMP00299,Barista,Intermediate,4,Available,No,89,4,4,0,Balanced
SHF0000686,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-19,Monday,13:00,17:00,EMP00230,Barista,Senior,4,Available,No,66,3,5,2,Overstaffed
SHF0000687,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-19,Monday,05:00,09:00,EMP00193,Barista,Intermediate,4,Available,No,41,2,2,0,Balanced
SHF0000688,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-19,Monday,11:00,15:00,EMP00494,Barista,Senior,4,Available,No,64,3,3,0,Balanced
SHF0000689,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-19,Monday,13:00,17:00,EMP00301,Barista,Entry,4,Available,No,55,2,1,-1,Understaffed
SHF0000690,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-19,Monday,18:00,22:00,EMP00296,Lead Barista,Intermediate,4,Available,No,47,2,2,0,Balanced
SHF0000691,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-19,Monday,11:00,15:00,EMP00329,Shift Supervisor,Intermediate,4,Available,No,55,2,3,1,Overstaffed
SHF0000692,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,18:00,22:00,EMP00259,Barista,Entry,4,Available,No,27,2,2,0,Balanced
SHF0000693,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,10:00,14:00,EMP00456,Barista,Intermediate,4,Available,No,42,2,2,0,Balanced
SHF0000694,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,13:00,17:00,EMP00456,Barista,Entry,4,Available,No,64,3,3,0,Balanced
SHF0000695,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,05:00,09:00,EMP00128,Barista,Entry,4,Available,No,20,2,3,1,Overstaffed
SHF0000696,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,07:00,11:00,EMP00142,Barista,Entry,4,Available,No,83,4,4,0,Balanced
SHF0000697,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,09:00,13:00,EMP00050,Barista,Intermediate,4,Available,No,78,3,5,2,Overstaffed
SHF0000698,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,18:00,22:00,EMP00390,Barista,Intermediate,4,Available,No,36,2,1,-1,Understaffed
SHF0000699,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,10:00,14:00,EMP00046,Barista,Intermediate,4,Available,No,48,2,2,0,Balanced
SHF0000700,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,07:00,11:00,EMP00500,Barista,Entry,4,Available,No,78,3,5,2,Overstaffed
SHF0000701,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,05:00,09:00,EMP00145,Barista,Intermediate,4,Available,No,20,2,2,0,Balanced
SHF0000702,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,05:00,09:00,EMP00223,Shift Supervisor,Entry,4,Available,No,45,2,2,0,Balanced
SHF0000703,SD003,Starbucks - UCSD Campus,La Jolla,2024-02-26,Monday,18:00,22:00,EMP00404,Shift Supervisor,Intermediate,4,Available,No,42,2,1,-1,Understaffed
SHF0000704,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-04,Monday,07:00,11:00,EMP00143,Lead Barista,Entry,4,Available,No,76,3,3,0,Balanced
SHF0000705,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-04,Monday,09:00,13:00,EMP00152,Barista,Entry,4,Available,No,61,3,3,0,Balanced
SHF0000706,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-04,Monday,13:00,17:00,EMP00273,Barista,Intermediate,4,Available,No,55,2,2,0,Balanced
SHF0000707,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-04,Monday,17:00,21:00,EMP00011,Shift Supervisor,Senior,4,Available,No,28,2,2,0,Balanced
SHF0000708,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-04,Monday,09:00,13:00,EMP00230,Barista,Intermediate,4,Available,No,65,3,2,-1,Understaffed
SHF0000709,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-04,Monday,06:00,10:00,EMP00378,Barista,Intermediate,4,Available,No,27,2,2,0,Balanced
SHF0000710,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-04,Monday,15:00,19:00,EMP00425,Barista,Entry,4,Available,No,26,2,2,0,Balanced
SHF0000711,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-04,Monday,10:00,14:00,EMP00020,Barista,Entry,4,Available,No,49,2,1,-1,Understaffed
SHF0000712,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-04,Monday,06:00,10:00,EMP00228,Barista,Entry,4,Available,No,24,2,2,0,Balanced
SHF0000713,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,15:00,19:00,EMP00348,Barista,Entry,4,Available,No,31,2,2,0,Balanced
SHF0000714,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,07:00,11:00,EMP00478,Shift Supervisor,Intermediate,4,Available,No,85,4,4,0,Balanced
SHF0000715,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,06:00,10:00,EMP00161,Barista,Intermediate,4,Available,No,39,2,4,2,Overstaffed
SHF0000716,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,06:00,10:00,EMP00485,Barista,Senior,4,Available,No,38,2,1,-1,Understaffed
SHF0000717,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,05:00,09:00,EMP00093,Barista,Entry,4,Available,No,36,2,2,0,Balanced
SHF0000718,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,18:00,22:00,EMP00364,Barista,Entry,4,Available,No,29,2,2,0,Balanced
SHF0000719,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,15:00,19:00,EMP00410,Barista,Entry,4,Available,No,27,2,2,0,Balanced
SHF0000720,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,13:00,17:00,EMP00116,Barista,Entry,4,Available,No,66,3,3,0,Balanced
SHF0000721,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,10:00,14:00,EMP00169,Barista,Intermediate,4,Available,No,59,2,2,0,Balanced
SHF0000722,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,18:00,22:00,EMP00211,Barista,Intermediate,4,Available,No,32,2,2,0,Balanced
SHF0000723,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,05:00,09:00,EMP00500,Barista,Senior,4,Available,No,33,2,2,0,Balanced
SHF0000724,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-11,Monday,17:00,21:00,EMP00081,Barista,Entry,4,Available,No,37,2,3,1,Overstaffed
SHF0000725,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-18,Monday,18:00,22:00,EMP00139,Shift Supervisor,Intermediate,4,Available,No,23,2,3,1,Overstaffed
SHF0000726,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-18,Monday,05:00,09:00,EMP00348,Shift Supervisor,Intermediate,4,Available,No,26,2,2,0,Balanced
SHF0000727,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-18,Monday,07:00,11:00,EMP00015,Barista,Entry,4,Available,No,59,2,3,1,Overstaffed
SHF0000728,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-18,Monday,17:00,21:00,EMP00343,Barista,Senior,4,Available,No,34,2,2,0,Balanced
SHF0000729,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-18,Monday,17:00,21:00,EMP00225,Barista,Entry,4,Available,No,49,2,2,0,Balanced
SHF0000730,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-18,Monday,11:00,15:00,EMP00392,Barista,Entry,4,Available,No,36,2,2,0,Balanced
SHF0000731,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-18,Monday,17:00,21:00,EMP00169,Shift Supervisor,Intermediate,4,Available,No,49,2,4,2,Overstaffed
SHF0000732,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-18,Monday,17:00,21:00,EMP00035,Shift Supervisor,Intermediate,4,Available,No,48,2,2,0,Balanced
SHF0000733,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-18,Monday,09:00,13:00,EMP00006,Barista,Intermediate,4,Available,No,71,3,5,2,Overstaffed
SHF0000734,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-18,Monday,07:00,11:00,EMP00235,Barista,Intermediate,4,Available,No,90,4,3,-1,Understaffed
SHF0000735,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-18,Monday,14:00,18:00,EMP00459,Barista,Entry,4,Available,No,23,2,2,0,Balanced
SHF0000736,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-25,Monday,15:00,19:00,EMP00264,Barista,Intermediate,4,Available,No,28,2,2,0,Balanced
SHF0000737,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-25,Monday,11:00,15:00,EMP00097,Lead Barista,Senior,4,Available,No,57,2,1,-1,Understaffed
SHF0000738,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-25,Monday,15:00,19:00,EMP00361,Barista,Entry,4,Available,No,33,2,2,0,Balanced
SHF0000739,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-25,Monday,14:00,18:00,EMP00413,Barista,Entry,4,Available,No,32,2,1,-1,Understaffed
SHF0000740,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-25,Monday,13:00,17:00,EMP00473,Barista,Intermediate,4,Available,No,69,3,3,0,Balanced
SHF0000741,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-25,Monday,06:00,10:00,EMP00019,Barista,Entry,4,Available,No,40,2,3,1,Overstaffed
SHF0000742,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-25,Monday,09:00,13:00,EMP00177,Barista,Intermediate,4,Available,No,88,4,4,0,Balanced
SHF0000743,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-25,Monday,05:00,09:00,EMP00397,Barista,Entry,4,Available,No,23,2,1,-1,Understaffed
SHF0000744,SD003,Starbucks - UCSD Campus,La Jolla,2024-03-25,Monday,14:00,18:00,EMP00286,Shift Supervisor,Entry,4,Available,No,37,2,2,0,Balanced
SHF0000745,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-01,Monday,07:00,11:00,EMP00301,Barista,Entry,4,Available,No,64,3,1,-2,Understaffed
SHF0000746,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-01,Monday,05:00,09:00,EMP00236,Barista,Intermediate,4,Available,No,37,2,2,0,Balanced
SHF0000747,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-01,Monday,05:00,09:00,EMP00487,Barista,Entry,4,Available,No,44,2,2,0,Balanced
SHF0000748,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-01,Monday,07:00,11:00,EMP00439,Barista,Intermediate,4,Available,No,74,3,3,0,Balanced
SHF0000749,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-01,Monday,09:00,13:00,EMP00271,Barista,Entry,4,Available,No,65,3,3,0,Balanced
SHF0000750,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-01,Monday,10:00,14:00,EMP00287,Barista,Intermediate,4,Available,No,41,2,2,0,Balanced
SHF0000751,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-01,Monday,06:00,10:00,EMP00063,Lead Barista,Intermediate,4,Available,No,23,2,2,0,Balanced
SHF0000752,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-01,Monday,05:00,09:00,EMP00063,Barista,Intermediate,4,Available,No,42,2,3,1,Overstaffed
SHF0000753,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-01,Monday,11:00,15:00,EMP00298,Shift Supervisor,Intermediate,4,Available,No,45,2,2,0,Balanced
SHF0000754,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-01,Monday,17:00,21:00,EMP00399,Barista,Entry,4,Available,No,24,2,2,0,Balanced
SHF0000755,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-01,Monday,09:00,13:00,EMP00056,Barista,Senior,4,Available,No,55,2,2,0,Balanced
SHF0000756,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-08,Monday,15:00,19:00,EMP00039,Barista,Entry,4,Available,No,49,2,2,0,Balanced
SHF0000757,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-08,Monday,10:00,14:00,EMP00292,Barista,Entry,4,Available,No,61,3,5,2,Overstaffed
SHF0000758,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-08,Monday,09:00,13:00,EMP00217,Barista,Intermediate,4,Available,No,75,3,3,0,Balanced
SHF0000759,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-08,Monday,11:00,15:00,EMP00460,Barista,Entry,4,Available,No,43,2,2,0,Balanced
SHF0000760,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-08,Monday,10:00,14:00,EMP00142,Barista,Senior,4,Available,No,42,2,1,-1,Understaffed
SHF0000761,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-08,Monday,06:00,10:00,EMP00425,Barista,Senior,4,Available,No,43,2,3,1,Overstaffed
SHF0000762,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-08,Monday,17:00,21:00,EMP00440,Barista,Senior,4,Available,No,23,2,2,0,Balanced
SHF0000763,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-08,Monday,07:00,11:00,EMP00258,Barista,Entry,4,Available,No,77,3,3,0,Balanced
SHF0000764,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-08,Monday,10:00,14:00,EMP00410,Shift Supervisor,Senior,4,Available,No,38,2,3,1,Overstaffed
SHF0000765,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-08,Monday,09:00,13:00,EMP00494,Shift Supervisor,Intermediate,4,Available,No,55,2,2,0,Balanced
SHF0000766,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-15,Monday,14:00,18:00,EMP00412,Barista,Senior,4,Available,No,25,2,2,0,Balanced
SHF0000767,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-15,Monday,17:00,21:00,EMP00142,Shift Supervisor,Entry,4,Available,No,29,2,1,-1,Understaffed
SHF0000768,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-15,Monday,14:00,18:00,EMP00263,Barista,Intermediate,4,Available,No,27,2,2,0,Balanced
SHF0000769,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-15,Monday,15:00,19:00,EMP00458,Shift Supervisor,Intermediate,4,Available,No,43,2,2,0,Balanced
SHF0000770,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-15,Monday,17:00,21:00,EMP00176,Barista,Entry,4,Available,No,42,2,2,0,Balanced
SHF0000771,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-15,Monday,11:00,15:00,EMP00288,Barista,Intermediate,4,Available,No,60,3,1,-2,Understaffed
SHF0000772,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-15,Monday,15:00,19:00,EMP00380,Shift Supervisor,Entry,4,Available,No,44,2,4,2,Overstaffed
SHF0000773,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-15,Monday,06:00,10:00,EMP00152,Barista,Intermediate,4,Available,No,37,2,1,-1,Understaffed
SHF0000774,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-15,Monday,13:00,17:00,EMP00111,Lead Barista,Senior,4,Available,No,73,3,1,-2,Understaffed
SHF0000775,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-22,Monday,06:00,10:00,EMP00066,Barista,Entry,4,Available,No,33,2,2,0,Balanced
SHF0000776,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-22,Monday,13:00,17:00,EMP00137,Barista,Intermediate,4,Available,No,40,2,2,0,Balanced
SHF0000777,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-22,Monday,07:00,11:00,EMP00301,Barista,Senior,4,Available,No,84,4,4,0,Balanced
SHF0000778,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-22,Monday,15:00,19:00,EMP00301,Barista,Intermediate,4,Available,No,36,2,2,0,Balanced
SHF0000779,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-22,Monday,15:00,19:00,EMP00224,Barista,Entry,4,Available,No,49,2,2,0,Balanced
SHF0000780,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-22,Monday,07:00,11:00,EMP00442,Barista,Entry,4,Available,No,68,3,3,0,Balanced
SHF0000781,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-22,Monday,09:00,13:00,EMP00212,Barista,Senior,4,Available,No,66,3,3,0,Balanced
SHF0000782,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-22,Monday,11:00,15:00,EMP00098,Barista,Entry,4,Available,No,38,2,4,2,Overstaffed
SHF0000783,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,11:00,15:00,EMP00267,Barista,Intermediate,4,Available,No,36,2,2,0,Balanced
SHF0000784,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,18:00,22:00,EMP00188,Barista,Entry,4,Available,No,39,2,2,0,Balanced
SHF0000785,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,10:00,14:00,EMP00040,Barista,Intermediate,4,Available,No,35,2,1,-1,Understaffed
SHF0000786,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,09:00,13:00,EMP00113,Barista,Entry,4,Available,No,77,3,5,2,Overstaffed
SHF0000787,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,05:00,09:00,EMP00017,Lead Barista,Entry,4,Available,No,43,2,2,0,Balanced
SHF0000788,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,18:00,22:00,EMP00154,Barista,Intermediate,4,Available,No,32,2,2,0,Balanced
SHF0000789,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,07:00,11:00,EMP00295,Shift Supervisor,Intermediate,4,Available,No,57,2,4,2,Overstaffed
SHF0000790,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,10:00,14:00,EMP00369,Barista,Intermediate,4,Available,No,56,2,2,0,Balanced
SHF0000791,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,13:00,17:00,EMP00415,Barista,Entry,4,Available,No,65,3,3,0,Balanced
SHF0000792,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,18:00,22:00,EMP00203,Barista,Intermediate,4,Available,No,33,2,2,0,Balanced
SHF0000793,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,07:00,11:00,EMP00453,Barista,Entry,4,Called Out,Yes,89,4,2,-2,Understaffed
SHF0000794,SD003,Starbucks - UCSD Campus,La Jolla,2024-04-29,Monday,15:00,19:00,EMP00246,Barista,Intermediate,4,Available,No,28,2,2,0,Balanced
